name,code,sex,age,ex_2015,ex_2019,ex_2020,ex_diff_1519,ex_diff_1920,ex_diff_1920_q025,ex_diff_1920_q975,ex_avgdiff_pre2020,ex_avgdiff_pre2020_q025,ex_avgdiff_pre2020_q975,rank_e0f19,rank_d0m20
France,FR,Male,0,79.05359233149574,79.8184834975018,79.14708283813133,0.7648911660060662,-0.6714006593704767,-0.7453994044443544,-0.607610300960765,0.19122279150151655,0.17442477787280586,0.20999609449250176,28,23
France,FR,Male,10,69.43759118081013,70.23086757640696,69.50495003902935,0.793276395596834,-0.7259175373776117,-0.7911917122302641,-0.6615200545743598,0.1983190988992085,0.1818637929937214,0.21510408578987184,28,23
France,FR,Male,20,59.58495123113409,60.369610222140885,59.63905491171514,0.7846589910067934,-0.7305553104257427,-0.7970681884143259,-0.6644267036434377,0.19616474775169834,0.18020026192161645,0.21244554848526404,28,23
France,FR,Male,30,49.93656458834872,50.7100874235202,49.96368629145677,0.7735228351714767,-0.7464011320634327,-0.8094986071502273,-0.6842268646875644,0.19338070879286917,0.17684353701662098,0.2106707750031,28,23
France,FR,Male,40,40.4061655764263,41.17624935915499,40.408623609812444,0.7700837827286904,-0.7676257493425425,-0.824175150702977,-0.7100509456360785,0.1925209456821726,0.1775750501930348,0.208498476438234,28,23
France,FR,Male,50,31.26578159185212,31.95456250305799,31.192126677990334,0.6887809112058676,-0.7624358250676551,-0.8158088085940931,-0.7077892373179753,0.1721952278014669,0.15768916872668942,0.1875861457826215,28,23
France,FR,Male,60,22.94264211402444,23.46400798713178,22.677458665079186,0.5213658731073387,-0.7865493220525934,-0.8377625990772586,-0.7362522287760462,0.13034146827683468,0.11649370901542144,0.14393537823107241,28,23
France,FR,Male,70,15.469911670696943,15.96769002970605,15.18139395907297,0.49777835900910716,-0.7862960706330799,-0.833776707756378,-0.7379511342378944,0.12444458975227679,0.11096417357494436,0.13725470527374262,28,23
France,FR,Male,80,8.788213946695732,9.272581120381439,8.543650418470367,0.4843671736857065,-0.7289307019110716,-0.7832497511478835,-0.6803362337853399,0.12109179342142662,0.10904592093380257,0.13405656814732517,28,23
France,FR,Male,85,6.120799934347798,6.519491920355001,5.7828853110793235,0.39869198600720246,-0.7366066092756771,-0.7936460668626171,-0.6796184606576791,0.09967299650180061,0.08500268643299266,0.11520793117103711,28,23
England and Wales,GB-EAW,Female,0,82.70504496531943,83.37850474222452,82.46519892175448,0.6734597769050907,-0.9133058204700433,-0.9756150423033887,-0.8504697230904185,0.16836494422627268,0.15113370123022463,0.18407261908353068,14,10
England and Wales,GB-EAW,Female,10,73.05495581437914,73.73964924206955,72.78000938574819,0.6846934276904051,-0.9596398563213597,-1.0254398558146036,-0.9050766700078491,0.17117335692260127,0.15598707616474233,0.1861297787971874,14,10
England and Wales,GB-EAW,Female,20,63.14307323897533,63.8181267213653,62.85247600015306,0.6750534823899699,-0.965650721212242,-1.023859103863354,-0.9126916613189516,0.16876337059749247,0.1537130234217866,0.1833620819084697,14,10
England and Wales,GB-EAW,Female,30,53.28284940747465,53.96806780594727,52.98665639575444,0.685218398472621,-0.981411410192834,-1.037783217092225,-0.926513074806175,0.17130459961815525,0.15561174502800829,0.1866120243691089,14,10
England and Wales,GB-EAW,Female,40,43.548384202390324,44.23833004953954,43.27086880327262,0.6899458471492181,-0.9674612462669216,-1.0254104578523877,-0.9142546955899862,0.17248646178730453,0.15762265846079898,0.18801139640058567,14,10
England and Wales,GB-EAW,Female,50,34.05199312473545,34.75779956829863,33.82774600196264,0.7058064435631763,-0.9300535663359923,-0.9869779296250827,-0.8806425419114514,0.17645161089079409,0.1613687047820146,0.19065568547058542,14,10
England and Wales,GB-EAW,Female,60,24.96652395796655,25.669216379617467,24.788111542384865,0.7026924216509158,-0.881104837232602,-0.9338176728506044,-0.8341322625168717,0.17567310541272896,0.16207278813367382,0.18896087701497272,14,10
England and Wales,GB-EAW,Female,70,16.540783997207402,17.226602288417574,16.41675762021167,0.6858182912101718,-0.8098446682059048,-0.8580392824026635,-0.7643235510678348,0.17145457280254295,0.1591721187050139,0.18362112215406706,14,10
England and Wales,GB-EAW,Female,80,9.210794657924929,9.86013690094533,9.13629733507441,0.649342243020401,-0.7238395658709198,-0.7699583972171233,-0.6794454382218598,0.16233556075510025,0.15055459931401657,0.17318763568970919,14,10
England and Wales,GB-EAW,Female,85,6.261570691567931,6.8720339167397615,6.177397455922122,0.6104632251718307,-0.6946364608176392,-0.7460736813409585,-0.645169722281349,0.15261580629295768,0.13972165753420732,0.16517033140836562,14,10
England and Wales,GB-EAW,Male,0,79.23613888098026,79.79792300720499,78.65473453989027,0.5617841262247225,-1.1431884673147152,-1.2104365172432938,-1.07440332765659,0.14044603155618063,0.12247463294570479,0.159028333902417,14,10
England and Wales,GB-EAW,Male,10,69.66865390695064,70.20498843069015,69.03313182365812,0.5363345237395123,-1.1718566070320264,-1.233710461278008,-1.1114283015843216,0.13408363093487807,0.11716083004799732,0.15281607786512996,14,10
England and Wales,GB-EAW,Male,20,59.795344722327904,60.32692676062574,59.14079561783197,0.5315820382978345,-1.1861311427937693,-1.2481770637688077,-1.1254300473397594,0.13289550957445861,0.1161387467710994,0.15015721668193874,14,10
England and Wales,GB-EAW,Male,30,50.092246932059936,50.643131065887665,49.41911095453277,0.5508841338277293,-1.2240201113548963,-1.285611845577312,-1.1646154513347555,0.13772103345693232,0.12178715991726013,0.15457377548861773,14,10
England and Wales,GB-EAW,Male,40,40.526958311725174,41.09251755434612,39.8686027879023,0.5655592426209424,-1.2239147664438192,-1.2840670821331162,-1.1671901032570982,0.1413898106552356,0.12668210275543132,0.15771809188205144,14,10
England and Wales,GB-EAW,Male,50,31.269592937061947,31.843488161300325,30.68625010436643,0.5738952242383775,-1.1572380569338954,-1.2200117893269231,-1.1044058695735925,0.14347380605959437,0.13012421466368043,0.1600849413780664,14,10
England and Wales,GB-EAW,Male,60,22.523249760272073,23.123970821270042,22.078071522283736,0.6007210609979694,-1.0458992989863063,-1.100637581514471,-0.996711191366412,0.15018026524949235,0.13715382284625588,0.1638966971698196,14,10
England and Wales,GB-EAW,Male,70,14.672691429791143,15.252556227370405,14.358112701022504,0.5798647975792619,-0.8944435263479011,-0.9503968825668874,-0.8487504358234466,0.14496619939481548,0.13297363795201428,0.15832189909647243,14,10
England and Wales,GB-EAW,Male,80,8.15341510845253,8.644418867117984,7.9160332321393,0.491003758665455,-0.7283856349786841,-0.7740750092938489,-0.6812645830785078,0.12275093966636375,0.11100708601901796,0.13629083583129298,14,10
England and Wales,GB-EAW,Male,85,5.636486167372594,6.084273516013463,5.430617927833177,0.447787348640869,-0.6536555881802855,-0.7111524516001545,-0.6006950205258776,0.11194683716021725,0.09758090141453665,0.12861508916629744,14,10
Northern Ireland,GB-NIR,Female,0,82.18754835987299,82.8023970022358,81.99543152066381,0.6148486423628015,-0.8069654815719787,-1.1610892931657273,-0.4166360656114926,0.15371216059070036,0.05195404520495019,0.2480158988894251,11,21
Northern Ireland,GB-NIR,Female,10,72.61847412070327,73.20147468724964,72.305550598354,0.5830005665463744,-0.8959240888956401,-1.2510255112669881,-0.530324498070803,0.1457501416365936,0.05625991670376411,0.23845899375612284,11,21
Northern Ireland,GB-NIR,Female,20,62.69003427646891,63.263135199220805,62.412702836239774,0.5731009227518982,-0.8504323629810315,-1.204204035318356,-0.4877119322668082,0.14327523068797454,0.0530086362159739,0.23100959099188145,11,21
Northern Ireland,GB-NIR,Female,30,52.84654549200878,53.437932361301606,52.601054407412434,0.5913868692928261,-0.8368779538891715,-1.1752908519992205,-0.48634509927606173,0.14784671732320653,0.05933550974941952,0.22905955709188636,11,21
Northern Ireland,GB-NIR,Female,40,43.138393941706184,43.75030837211432,42.863887686165604,0.6119144304081345,-0.886420685948714,-1.2102197977070475,-0.5443153257276792,0.15297860760203363,0.06578441284137097,0.23052601831828173,11,21
Northern Ireland,GB-NIR,Female,50,33.685352861286226,34.29364866895931,33.42387428251827,0.6082958076730804,-0.869774386441037,-1.180015624001628,-0.5546081513123045,0.1520739519182701,0.06931560808603714,0.2279503891850569,11,21
Northern Ireland,GB-NIR,Female,60,24.689047131900512,25.32711566677171,24.478491982676506,0.6380685348711985,-0.8486236840952053,-1.1313607515799022,-0.5531206831822504,0.15951713371779963,0.07752892654974419,0.2301731521728671,11,21
Northern Ireland,GB-NIR,Female,70,16.458386870060945,16.977228344385185,16.165557242732184,0.5188414743242404,-0.8116711016530012,-1.0836868257517405,-0.5538124103276758,0.1297103685810601,0.051406095874283866,0.19876267916983303,11,21
Northern Ireland,GB-NIR,Female,80,9.19656643093436,9.7019716702854,9.067805325308377,0.50540523935104,-0.6341663449770234,-0.9204251731322576,-0.3783685226759821,0.12635130983776,0.048407796790682495,0.19264782573806555,11,21
Northern Ireland,GB-NIR,Female,85,6.276432063806839,6.815370256118203,6.203118586152192,0.5389381923113641,-0.6122516699660112,-0.9287089888400287,-0.30564700524357546,0.13473454807784102,0.05080213675810946,0.21063081050617433,11,21
Northern Ireland,GB-NIR,Male,0,78.28095969274528,79.10920294161492,78.34556563902647,0.8282432488696401,-0.7636373025884495,-1.1525173319777937,-0.39245169850256856,0.20706081221741002,0.10167330696658033,0.31741805997499745,11,21
Northern Ireland,GB-NIR,Male,10,68.79052324962453,69.56522496026362,68.69340000263539,0.7747017106390928,-0.8718249576282346,-1.2329276365378186,-0.5152549813415856,0.1936754276597732,0.09809186328092681,0.2957040746541628,11,21
Northern Ireland,GB-NIR,Male,20,58.93767129133748,59.71163387085106,58.87393520221237,0.7739625795135794,-0.8376986686386871,-1.1799424013936881,-0.5139413057216546,0.19349064487839485,0.09874647839602807,0.2955933515652812,11,21
Northern Ireland,GB-NIR,Male,30,49.425924269045986,50.198985514066486,49.35544839106948,0.7730612450205001,-0.8435371229970059,-1.1913495512322991,-0.5284391941911846,0.19326531125512503,0.10841268631555731,0.28893033706708926,11,21
Northern Ireland,GB-NIR,Male,40,39.962130251408006,40.83100755758306,39.973079343587926,0.868877306175051,-0.8579282139951303,-1.1842067627854769,-0.5450733848616701,0.21721932654376275,0.12944216976127076,0.3046928583724023,11,21
Northern Ireland,GB-NIR,Male,50,30.78620292050305,31.649701504593548,30.715115837625476,0.8634985840904967,-0.9345856669680721,-1.2623523657474247,-0.6434946346507204,0.21587464602262418,0.13555825809081506,0.2933833597300673,11,21
Northern Ireland,GB-NIR,Male,60,22.022483956895847,22.896728757560997,22.038993512711787,0.8742448006651493,-0.8577352448492093,-1.1717417536037327,-0.55405438274165,0.21856120016628733,0.1441249315490779,0.2902288751882711,11,21
Northern Ireland,GB-NIR,Male,70,14.268764002439223,14.929443063852938,14.288303167192254,0.660679061413715,-0.6411398966606843,-0.9245203903373869,-0.34768701693051574,0.16516976535342875,0.08983272785995397,0.242829827751056,11,21
Northern Ireland,GB-NIR,Male,80,7.929571723628197,8.363500534981139,7.870848026531423,0.43392881135294203,-0.49265250844971575,-0.7896331060766868,-0.2171780888341992,0.10848220283823551,0.02995388471618054,0.18121537459571035,11,21
Northern Ireland,GB-NIR,Male,85,5.519119595680062,5.78618488079875,5.4559075599580495,0.2670652851186883,-0.3302773208407004,-0.7204775877202545,-0.017232484947452015,0.06676632127967208,-0.021586739828593444,0.161544605206122,11,21
Scotland,GB-SCT,Female,0,80.83949724174562,81.18958868335177,80.67934893354338,0.35009144160615335,-0.5102397498083917,-0.7075293658659159,-0.3088880361413747,0.08752286040153834,0.038215459813534115,0.13702202321959855,5,12
Scotland,GB-SCT,Female,10,71.11320772560477,71.46060927003944,70.96441429039939,0.34740154443467475,-0.49619497964005177,-0.6783166059326349,-0.30704268242792254,0.08685038610866869,0.04073234010408848,0.13286834479536447,5,12
Scotland,GB-SCT,Female,20,61.18231039527243,61.57226815514917,61.041536884506,0.38995775987673653,-0.5307312706431659,-0.7240559207470264,-0.3406861341969037,0.09748943996918413,0.05437178469521235,0.14555898639575868,5,12
Scotland,GB-SCT,Female,30,51.34592660790374,51.78453509251524,51.25283392199632,0.4386084846114997,-0.5317011705189216,-0.7209028689809388,-0.3408032670997493,0.10965212115287493,0.06751803631419433,0.1551804327399992,5,12
Scotland,GB-SCT,Female,40,41.74431874885,42.20214545325372,41.670899326266415,0.45782670440372186,-0.5312461269873054,-0.7100679603391953,-0.3634459792263819,0.11445667610093047,0.07063963013837005,0.15927917896365612,5,12
Scotland,GB-SCT,Female,50,32.41081118905782,32.978018341583976,32.44701181284182,0.5672071525261586,-0.5310065287421537,-0.6989502838364678,-0.3623549760514775,0.14180178813153965,0.10113170674897809,0.18705360123088238,5,12
Scotland,GB-SCT,Female,60,23.520330912214764,24.11040246022444,23.56963602987884,0.590071548009675,-0.5407664303455988,-0.6865307182852987,-0.3919435812975375,0.14751788700241875,0.10939423635539842,0.1907325862942209,5,12
Scotland,GB-SCT,Female,70,15.337530246987528,16.02312234561823,15.472367975682676,0.6855920986307016,-0.5507543699355537,-0.6889448064690595,-0.4119872345918971,0.1713980246576754,0.1344265843508509,0.208187513654755,5,12
Scotland,GB-SCT,Female,80,8.525535690005954,9.106331154560543,8.607896501389506,0.5807954645545887,-0.49843465317103686,-0.6403200676547104,-0.36095337204220845,0.1451988661386472,0.10965591533449492,0.18149917770438004,5,12
Scotland,GB-SCT,Female,85,5.755574090914204,6.345890651079822,5.900113307806517,0.5903165601656175,-0.44577734327330454,-0.6227016869798307,-0.2781860324897648,0.14757914004140438,0.1067013836240095,0.18662075267719272,5,12
Scotland,GB-SCT,Male,0,76.9168915025554,77.2879759012928,76.23205298888942,0.37108439873739485,-1.0559229124033749,-1.2767531391557045,-0.8003057808699787,0.09277109968434871,0.03012019031453539,0.15814031682235805,5,12
Scotland,GB-SCT,Male,10,67.26299469403361,67.65000823961779,66.51611445221843,0.3870135455841819,-1.1338937873993586,-1.3524713773805352,-0.887419546557128,0.09675338639604547,0.03760767017811384,0.14880533865105872,5,12
Scotland,GB-SCT,Male,20,57.401146316996716,57.81453047899912,56.73244890124798,0.41338416200240147,-1.08208157775114,-1.302042719790665,-0.8490240016182808,0.10334604050060037,0.046362309396514687,0.15242058057693247,5,12
Scotland,GB-SCT,Male,30,47.77453879755484,48.28096536864196,47.22325577783443,0.5064265710871183,-1.0577095908075265,-1.2695661575562163,-0.8432449301041374,0.12660664277177958,0.07158066565923416,0.17834874678175233,5,12
Scotland,GB-SCT,Male,40,38.457655452983936,39.042869755354594,37.99556185441377,0.5852143023706589,-1.0473079009408224,-1.2425850299132133,-0.8519573992196402,0.14630357559266471,0.10086835583033663,0.19474875534304004,5,12
Scotland,GB-SCT,Male,50,29.4862564860847,30.323021373657536,29.243367162151543,0.8367648875728371,-1.0796542115059928,-1.2423779721418344,-0.9115142441035067,0.20919122189320927,0.1666564939764647,0.25275050363506413,5,12
Scotland,GB-SCT,Male,60,20.99850341489168,21.845810146674776,20.971997583581807,0.847306731783096,-0.8738125630929687,-1.031630864076436,-0.716234812734124,0.211826682945774,0.17461897763508624,0.2504600517847539,5,12
Scotland,GB-SCT,Male,70,13.505593970098573,14.30687042097292,13.547695229807324,0.8012764508743473,-0.7591751911655962,-0.901211275890341,-0.6127313705905402,0.20031911271858682,0.16150611615634974,0.238565328731853,5,12
Scotland,GB-SCT,Male,80,7.575385224541636,8.143815559709443,7.587222837635824,0.5684303351678075,-0.5565927220736189,-0.7131330042524544,-0.40278590269559256,0.14210758379195187,0.10733523260922179,0.18081544985399067,5,12
Scotland,GB-SCT,Male,85,5.2151074101326245,5.874637711261867,5.305437089342936,0.6595303011292426,-0.569200621918931,-0.7549407858728223,-0.3797827696169122,0.16488257528231065,0.11730976125312106,0.21187541017785455,5,12
Greece*,GR,Female,0,83.50715809795106,83.72761773920894,83.49583997157666,0.2204596412578752,-0.23177776763228053,-0.37285551716910986,-0.09012933242965572,0.0734865470859584,0.0212694820359386,0.12052939466872593,17,24
Greece*,GR,Female,10,73.90854291777444,74.13901638007431,73.80048098966562,0.23047346229986942,-0.33853539040869407,-0.4674748744208209,-0.22353758311394573,0.0768244874332898,0.02893245403891527,0.1166736779609729,17,24
Greece*,GR,Female,20,63.980594414753995,64.21254024271886,63.86206457424848,0.2319458279648643,-0.3504756684703807,-0.4747107926636671,-0.23597794003559508,0.07731527598828809,0.03256181321118691,0.11674769595995234,17,24
Greece*,GR,Female,30,54.12208822685896,54.335027632495766,53.97400761914247,0.2129394056368028,-0.36102001335329703,-0.4836904693881321,-0.24094592547131644,0.07097980187893427,0.02698031665731803,0.10870524974360435,17,24
Greece*,GR,Female,40,44.32876246126691,44.50875215209297,44.156828831050476,0.17998969082605498,-0.35192332104249147,-0.4727942000835103,-0.23185209118817485,0.059996563608684994,0.016500377417000205,0.09703745947224646,17,24
Greece*,GR,Female,50,34.76413732809901,34.8845319202159,34.58475239949192,0.12039459211688808,-0.2997795207239804,-0.408037873790111,-0.18675908545886474,0.04013153070562936,-9.672342676331253e-4,0.07490505564092753,17,24
Greece*,GR,Female,60,25.59800350451596,25.70684167346199,25.42189361474206,0.10883816894602916,-0.28494805871993023,-0.3928251658827856,-0.17546664432179687,0.036279389648676386,-0.004149665354728868,0.06997884579871769,17,24
Greece*,GR,Female,70,16.933693877224975,16.987160395682388,16.80122606481515,0.05346651845741235,-0.1859343308672372,-0.2838267309466736,-0.10117189634350608,0.01782217281913745,-0.017664939353411374,0.048946053008416784,17,24
Greece*,GR,Female,80,9.247128225554832,9.318165622796618,9.185744572776752,0.07103739724178659,-0.13242105001986637,-0.22312826458019985,-0.04132841133471463,0.023679132413928865,-0.005217206664624108,0.05330103290278536,17,24
Greece*,GR,Female,85,6.202548210278368,6.165543452668868,6.091940572113299,-0.03700475760950006,-0.07360288055556907,-0.17229389695401562,0.024630335914695822,-0.012334919203166686,-0.04480447111424843,0.019087207390322478,17,24
Greece*,GR,Male,0,78.61421076842326,78.92549048098768,78.568629364318,0.31127971256441356,-0.3568611166696769,-0.525396048318139,-0.1781362641721064,0.10375990418813785,0.04853261042543942,0.16306096274570892,17,24
Greece*,GR,Male,10,69.1492642845568,69.31193613864137,68.95464308317375,0.16267185408456442,-0.3572930554676219,-0.5042249967989534,-0.20591102640269598,0.05422395136152147,0.0035509091073445643,0.10898397238791693,17,24
Greece*,GR,Male,20,59.28840444214081,59.42888537433448,59.07022040617425,0.1404809321936682,-0.35866496816022675,-0.5051441652181223,-0.215769169677421,0.0468269773978894,-0.0011458035869761566,0.10251161897223557,17,24
Greece*,GR,Male,30,49.62486662463524,49.78314274569779,49.40462746782083,0.15827612106254918,-0.37851527787695716,-0.5284607619736765,-0.23889405798982172,0.05275870702084973,0.00681307404803313,0.10536890594832495,17,24
Greece*,GR,Male,40,40.02757820023205,40.175139633649195,39.79188748461124,0.14756143341714534,-0.3832521490379577,-0.5193548234007804,-0.2547566586987112,0.04918714447238178,0.006353844534676453,0.09547046982794935,17,24
Greece*,GR,Male,50,30.76110554283345,30.889309086873357,30.49205911713216,0.12820354403990564,-0.3972499697411962,-0.5349351184447675,-0.26899277978887526,0.04273451467996855,0.0011075779165580302,0.08572298010326582,17,24
Greece*,GR,Male,60,22.36766632546587,22.449826720524392,22.021374511177605,0.0821603950585228,-0.42845220934678707,-0.5553809490966928,-0.30284271702204457,0.02738679835284093,-0.011470534695812783,0.06896002211466748,17,24
Greece*,GR,Male,70,15.060912563184182,15.149309089138264,14.813903558515381,0.08839652595408154,-0.33540553062288225,-0.4499955439872142,-0.21758535141294338,0.029465508651360512,-0.006487794599873331,0.06571197927833858,17,24
Greece*,GR,Male,80,8.99673758234663,9.074712683852873,8.805104466264291,0.07797510150624376,-0.26960821758858167,-0.3731937658098694,-0.15177436914422754,0.025991700502081255,-0.01535754236421661,0.06358320470475387,17,24
Greece*,GR,Male,85,6.716775947545178,6.74353106663703,6.412484080902678,0.026755119091852464,-0.33104698573435165,-0.45649623258112615,-0.2029030473545243,0.008918373030617488,-0.037788005066866415,0.05604419655556229,17,24
Croatia,HR,Female,0,80.9303068307646,82.01473363767582,81.18084054459841,1.0844268069112246,-0.8338930930774069,-1.0706833507265645,-0.5891534605332768,0.27110670172780615,0.21342791310905335,0.3331138238286553,9,17
Croatia,HR,Female,10,71.33501297379088,72.36266174348302,71.55537059513604,1.027648769692135,-0.8072911483469767,-0.989157659261625,-0.600684713854992,0.25691219242303376,0.2061950814853759,0.31328273062018813,9,17
Croatia,HR,Female,20,61.43366320251082,62.44976663570034,61.6282798228203,1.016103433189521,-0.821486812880039,-1.0101337907219523,-0.6306209100403273,0.2540258582973802,0.2048459400968002,0.30869146798211583,9,17
Croatia,HR,Female,30,51.55237368828902,52.57427332176196,51.72684953373978,1.021899633472934,-0.8474237880221764,-1.0264880667980054,-0.6577247480158221,0.2554749083682335,0.2074228832603855,0.30942373663997047,9,17
Croatia,HR,Female,40,41.769473481978956,42.77450303328815,41.92059445984912,1.0050295513091925,-0.8539085734390284,-1.032209388930816,-0.6731402329630745,0.2512573878272981,0.20659020406528134,0.3006723223086345,9,17
Croatia,HR,Female,50,32.26627111596139,33.20978597788927,32.37772021135204,0.9435148619278806,-0.8320657665372266,-0.9927959401679682,-0.66715039623142,0.23587871548197015,0.195431503442916,0.2833421255000509,9,17
Croatia,HR,Female,60,23.301473836455575,24.12946000886826,23.271778545882555,0.827986172412686,-0.8576814629857061,-1.0070345312662026,-0.6961721262544736,0.2069965431031715,0.16709810721837087,0.2498068664705532,9,17
Croatia,HR,Female,70,15.052274718858007,15.814865636874035,15.038636454505918,0.7625909180160289,-0.7762291823681178,-0.9266882747302607,-0.6256486208141646,0.1906477295040072,0.15301737486414468,0.23043471546938138,9,17
Croatia,HR,Female,80,8.265352080988055,8.95087111946765,8.255236682994212,0.685519038479594,-0.695634436473437,-0.8525244907186903,-0.5727555701969629,0.1713797596198985,0.1369137909768538,0.20849846199270877,9,17
Croatia,HR,Female,85,5.917374049535328,6.50853224605326,5.705440526989693,0.5911581965179318,-0.8030917190635671,-0.9717452693279343,-0.6421832532705383,0.14778954912948294,0.10509798247677647,0.19395329986046364,9,17
Croatia,HR,Male,0,74.35652172990697,75.43608601995612,74.60504898507502,1.0795642900491487,-0.8310370348811063,-1.0967791888256762,-0.5657439491859861,0.26989107251228717,0.21030766805297157,0.32961757414222426,9,17
Croatia,HR,Male,10,64.7772786595458,65.80236360393258,65.00226876330767,1.0250849443867764,-0.800094840624908,-1.0167226517514312,-0.5762625001118462,0.2562712360966941,0.20209455713068342,0.31388520698036715,9,17
Croatia,HR,Male,20,54.935653969688026,55.99390848566322,55.169228204385796,1.058254515975193,-0.8246802812774234,-1.0181152017962742,-0.6159907032641071,0.26456362899379826,0.21398604082097475,0.32008135712063157,9,17
Croatia,HR,Male,30,45.286710522275875,46.30766466662612,45.50442873840199,1.0209541443502417,-0.8032359282241259,-0.993911980174564,-0.6067263404389986,0.2552385360875604,0.2023949503245709,0.30801366688264464,9,17
Croatia,HR,Male,40,35.756563035883644,36.74606910200479,35.912484895035576,0.9895060661211446,-0.8335842069692134,-1.0271803464173361,-0.646338714998901,0.24737651653028614,0.19627615728803086,0.3018691697317879,9,17
Croatia,HR,Male,50,26.629190174709457,27.5872982349104,26.663946292972582,0.9581080602009422,-0.9233519419378169,-1.1031120298784778,-0.7581601785392795,0.23952701505023555,0.1922818464637774,0.2874344118602107,9,17
Croatia,HR,Male,60,18.62450232727716,19.392892635559715,18.43824392364491,0.7683903082825552,-0.9546487119148033,-1.111477243538459,-0.7927120810776269,0.1920975770706388,0.14921350495328745,0.23697164110357305,9,17
Croatia,HR,Male,70,11.984979589605901,12.615957226172855,11.686394907827419,0.6309776365669535,-0.929562318345436,-1.0860195629276077,-0.780662221336363,0.15774440914173837,0.11736722591114584,0.2011907638284235,9,17
Croatia,HR,Male,80,6.525711220798487,7.164085745234014,6.441201393245669,0.6383745244355268,-0.7228843519883448,-0.8810062938137724,-0.5732496047822819,0.1595936311088817,0.12319554470847065,0.2034330797985907,9,17
Croatia,HR,Male,85,4.9253747950975395,4.938624716958646,4.121588458991048,0.013249921861106628,-0.8170362579675983,-1.0078695793539536,-0.607739782709403,0.003312480465276657,-0.04996173326896057,0.06203563457814134,9,17
Hungary,HU,Female,0,78.55929896558311,79.54251149390998,78.88806302415509,0.9832125283268738,-0.6544484697548967,-0.8041821904020197,-0.5112041463435548,0.24580313208171845,0.20524665249306207,0.28118267974876854,3,22
Hungary,HU,Female,10,68.98900585066575,69.87345670677381,69.18441662427885,0.8844508561080602,-0.6890400824949552,-0.816761293769773,-0.5631774496267002,0.22111271402701504,0.1880525685031036,0.25340586297978573,3,22
Hungary,HU,Female,20,59.06360309592435,59.95868126779893,59.2403536981188,0.8950781718745802,-0.7183275696801275,-0.8419851305117434,-0.592954743479795,0.22376954296864504,0.18976056234728134,0.2573355130897066,3,22
Hungary,HU,Female,30,49.212087374871984,50.084676550963835,49.38948379154235,0.87258917609185,-0.695192759421488,-0.8233677605961447,-0.5708168118396111,0.2181472940229625,0.1862441065537509,0.25000305006082746,3,22
Hungary,HU,Female,40,39.446091451589645,40.34088391094157,39.65684007331658,0.8947924593519261,-0.6840438376249907,-0.8034924839515196,-0.565927155766183,0.22369811483798152,0.19049659276801795,0.25173146139163083,3,22
Hungary,HU,Female,50,30.07147048384723,30.886119865921547,30.22307236267262,0.8146493820743181,-0.6630475032489258,-0.7837019221570908,-0.557844301783607,0.20366234551857954,0.1741111899753347,0.23075274514755145,3,22
Hungary,HU,Female,60,21.634953814484945,22.27480415289226,21.63060794235057,0.6398503384073138,-0.6441962105416899,-0.7417511710646173,-0.5500279519665818,0.15996258460182844,0.13582193082676747,0.18133035222046606,3,22
Hungary,HU,Female,70,13.994161555726906,14.578412255670619,14.031687274511986,0.5842506999437127,-0.5467249811586328,-0.63376717654129,-0.46296065915044515,0.14606267498592818,0.12302811884896098,0.1692523032520999,3,22
Hungary,HU,Female,80,7.382961193325216,7.985632524547803,7.627716232903046,0.6026713312225871,-0.3579162916447576,-0.4387941859472788,-0.27391508020185584,0.15066783280564677,0.13087697958117683,0.17423203070898488,3,22
Hungary,HU,Female,85,4.921583712318275,5.507800003674913,5.133562100040309,0.5862162913566387,-0.3742379036346044,-0.4764190102552148,-0.27529112451131627,0.14655407283915967,0.12128525865121637,0.17061295713569355,3,22
Hungary,HU,Male,0,71.88403695817796,72.81397111382398,72.09479214926513,0.9299341556460234,-0.71917896455885,-0.8795309726173586,-0.568304854222055,0.23248353891150586,0.19158626215150676,0.27111361133073253,3,22
Hungary,HU,Male,10,62.34396714397615,63.21615385236359,62.44281931488033,0.8721867083874386,-0.7733345374832581,-0.9341189228941216,-0.6260800615972233,0.21804667709685965,0.18126464642020207,0.2527190443852979,3,22
Hungary,HU,Male,20,52.49239274723686,53.3463048576005,52.56708720181641,0.8539121103636376,-0.7792176557840875,-0.9376804731734334,-0.6378807464334937,0.2134780275909094,0.1765664377296881,0.2491686239984819,3,22
Hungary,HU,Male,30,42.810834952088506,43.64632247060918,42.89275801773726,0.8354875185206723,-0.7535644528719203,-0.9019506046387953,-0.6192065089355574,0.20887187963016807,0.17312669766937291,0.24247524882391308,3,22
Hungary,HU,Male,40,33.26693645323312,34.0775143106658,33.355445926858955,0.8105778574326763,-0.7220683838068425,-0.8533263599146867,-0.5842604301017218,0.20264446435816907,0.1680950664653975,0.23405946784289522,3,22
Hungary,HU,Male,50,24.35075149686364,25.02092239063466,24.297040779910628,0.6701708937710187,-0.7238816107240318,-0.8431595842236399,-0.6064398301991634,0.16754272344275467,0.1348057607500931,0.19757198755976996,3,22
Hungary,HU,Male,60,17.087130909026016,17.57960575847439,16.854387491750497,0.4924748494483744,-0.7252182667238927,-0.8325502066108134,-0.6136369313437693,0.1231187123620936,0.09313812968336696,0.149397364579878,3,22
