code,sex,year,age,ex,ex_diff,ex_diff_1519,ex_2015,ex_2019,ex_2020,name,code_hmd,rank_e0f19,rank_d0m20,avg_ex_diff_1519
CH,Female,2020,68,19.27842237748996,-0.687651524744588,0.5206295192647161,19.445444382969832,19.966073902234548,19.27842237748996,Switzerland,CHE,28,12,0.13015737981617903
CH,Female,2020,69,18.409348974578748,-0.693545771258318,0.5143474193272546,18.58854732650981,19.102894745837066,18.409348974578748,Switzerland,CHE,28,12,0.12858685483181365
CH,Female,2020,70,17.547000211658236,-0.7002379633665718,0.5059652467119982,17.74127292831281,18.24723817502481,17.547000211658236,Switzerland,CHE,28,12,0.12649131167799954
CH,Female,2020,71,16.692749234155265,-0.7066279243747822,0.49724234405145395,16.902134814478593,17.399377158530047,16.692749234155265,Switzerland,CHE,28,12,0.12431058601286349
CH,Female,2020,72,15.846716285104835,-0.7143830491911292,0.4906060217931696,16.070493312502794,16.561099334295964,15.846716285104835,Switzerland,CHE,28,12,0.1226515054482924
CH,Female,2020,73,15.010732184223297,-0.7242604901988177,0.4885037368513352,15.24648893757078,15.734992674422115,15.010732184223297,Switzerland,CHE,28,12,0.1221259342128338
CH,Female,2020,74,14.187877997245323,-0.7343253646068195,0.49161623579438185,14.43058712605776,14.922203361852143,14.187877997245323,Switzerland,CHE,28,12,0.12290405894859546
CH,Female,2020,75,13.380227097283472,-0.7403468771338702,0.4966180111439744,13.623955963273367,14.120573974417342,13.380227097283472,Switzerland,CHE,28,12,0.1241545027859936
CH,Female,2020,76,12.586362751710803,-0.7423795205706352,0.49960281318615607,12.829139459095282,13.328742272281438,12.586362751710803,Switzerland,CHE,28,12,0.12490070329653902
CH,Female,2020,77,11.80540662210405,-0.74108921766301,0.49712279926527714,12.049373040501782,12.54649583976706,11.80540662210405,Switzerland,CHE,28,12,0.12428069981631928
CH,Female,2020,78,11.036684701793993,-0.737678946691295,0.4881075893045903,11.286256059180698,11.774363648485288,11.036684701793993,Switzerland,CHE,28,12,0.12202689732614758
CH,Female,2020,79,10.279476582475734,-0.7346228815809344,0.4741267517916228,10.539972712265046,11.014099464056669,10.279476582475734,Switzerland,CHE,28,12,0.1185316879479057
CH,Female,2020,80,9.533887188750453,-0.735569263803141,0.458477418711972,9.810979033841623,10.269456452553595,9.533887188750453,Switzerland,CHE,28,12,0.114619354677993
CH,Female,2020,81,8.80217556418813,-0.74275494741077,0.44326908547584587,9.101661426123053,9.5449305115989,8.80217556418813,Switzerland,CHE,28,12,0.11081727136896147
CH,Female,2020,82,8.08799693663099,-0.7553453812130844,0.4296447211573877,8.413697596686687,8.843342317844074,8.08799693663099,Switzerland,CHE,28,12,0.10741118028934693
CH,Female,2020,83,7.394134048353609,-0.7715319650873793,0.41766344056601046,7.748002572874978,8.165666013440989,7.394134048353609,Switzerland,CHE,28,12,0.10441586014150261
CH,Female,2020,84,6.722555203261973,-0.7900102826718429,0.4075378953311217,7.1050275906026945,7.512565485933816,6.722555203261973,Switzerland,CHE,28,12,0.10188447383278043
CH,Female,2020,85,6.075145274318019,-0.8109331186765356,0.40157349802441544,6.484504894970139,6.886078392994555,6.075145274318019,Switzerland,CHE,28,12,0.10039337450610386
CH,Male,2020,0,81.2029753238525,-0.9692093375917068,1.3962089091539838,80.77597575229022,82.1721846614442,81.2029753238525,Switzerland,CHE,28,12,0.34905222728849594
CH,Male,2020,1,80.36321892923156,-0.9292373115696364,1.3303977815588297,79.96205845924237,81.2924562408012,80.36321892923156,Switzerland,CHE,28,12,0.3325994453897074
CH,Male,2020,2,79.45030845533867,-0.916327140791509,1.302573804911404,79.06406179121878,80.36663559613018,79.45030845533867,Switzerland,CHE,28,12,0.325643451227851
CH,Male,2020,3,78.49858300438082,-0.9143755644189753,1.2921326244732825,78.12082594432651,79.4129585687998,78.49858300438082,Switzerland,CHE,28,12,0.3230331561183206
CH,Male,2020,4,77.52627391934402,-0.9162353964682097,1.2891486653288382,77.15336065048339,78.44250931581223,77.52627391934402,Switzerland,CHE,28,12,0.32228716633220955
CH,Male,2020,5,76.54299316431232,-0.919032066594923,1.2891512374842762,76.17287399342297,77.46202523090724,76.54299316431232,Switzerland,CHE,28,12,0.32228780937106905
CH,Male,2020,6,75.5538159621581,-0.9216000431894287,1.2900695861149103,75.18534641923262,76.47541600534753,75.5538159621581,Switzerland,CHE,28,12,0.3225173965287276
CH,Male,2020,7,74.56145599860618,-0.92365263272346,1.2911195781801155,74.19398905314952,75.48510863132964,74.56145599860618,Switzerland,CHE,28,12,0.32277989454502887
CH,Male,2020,8,73.56739785840556,-0.9251662242475192,1.292046756013292,73.20051732663978,74.49256408265308,73.56739785840556,Switzerland,CHE,28,12,0.323011689003323
CH,Male,2020,9,72.57249381341833,-0.9261938098055253,1.2927453203727879,72.20594230285107,73.49868762322386,72.57249381341833,Switzerland,CHE,28,12,0.32318633009319697
CH,Male,2020,10,71.57728134785704,-0.9268118855164573,1.2932082492881705,71.21088498408533,72.5040932333735,71.57728134785704,Switzerland,CHE,28,12,0.3233020623220426
CH,Male,2020,11,70.5821836568453,-0.9270226168152931,1.2934187771581804,70.21578749650241,71.5092062736606,70.5821836568453,Switzerland,CHE,28,12,0.3233546942895451
CH,Male,2020,12,69.58757436207347,-0.9268066813711187,1.2933496634233705,69.22103138002122,70.51438104344459,69.58757436207347,Switzerland,CHE,28,12,0.32333741585584264
CH,Male,2020,13,68.59382973369493,-0.9261242633001814,1.2929638682804239,68.22699012871469,69.51995399699511,68.59382973369493,Switzerland,CHE,28,12,0.32324096707010597
CH,Male,2020,14,67.60131966086124,-0.9249611108765379,1.292195073577389,67.23408569816038,68.52628077173777,67.60131966086124,Switzerland,CHE,28,12,0.32304876839434726
CH,Male,2020,15,66.61049226216221,-0.9233013293190169,1.2910227273281976,66.24277086415303,67.53379359148123,66.61049226216221,Switzerland,CHE,28,12,0.3227556818320494
CH,Male,2020,16,65.62186192758615,-0.921158230764334,1.2893796100325972,65.25364054831789,66.54302015835049,65.62186192758615,Switzerland,CHE,28,12,0.3223449025081493
CH,Male,2020,17,64.63592476095272,-0.9185449039587326,1.2871751994476313,64.26729446546382,65.55446966491145,64.63592476095272,Switzerland,CHE,28,12,0.3217937998619078
CH,Male,2020,18,63.65301540518726,-0.9155837433431913,1.2844364340912762,63.28416271443918,64.56859914853045,63.65301540518726,Switzerland,CHE,28,12,0.32110910852281904
CH,Male,2020,19,62.67319927103305,-0.9124959488287061,1.281299008740767,62.30439621112099,63.585695219861755,62.67319927103305,Switzerland,CHE,28,12,0.32032475218519174
CH,Male,2020,20,61.696281045428464,-0.9095622955586862,1.2780273911759537,61.327815949811196,62.60584334098715,61.696281045428464,Switzerland,CHE,28,12,0.3195068477939884
CH,Male,2020,21,60.72187508911454,-0.9069045376212586,1.2748651229876629,60.353914503748136,61.6287796267358,60.72187508911454,Switzerland,CHE,28,12,0.3187162807469157
CH,Male,2020,22,59.749351261452055,-0.9045063431665241,1.271965808259445,59.381891796359135,60.65385760461858,59.749351261452055,Switzerland,CHE,28,12,0.31799145206486124
CH,Male,2020,23,58.777916780033024,-0.9022382644570399,1.2692484619670665,58.410906582523,59.680155044490064,58.777916780033024,Switzerland,CHE,28,12,0.31731211549176663
CH,Male,2020,24,57.80676084062667,-0.8999701138247502,1.2664986799895601,57.44023227446186,58.70673095445142,57.80676084062667,Switzerland,CHE,28,12,0.31662466999739003
CH,Male,2020,25,56.83518454749644,-0.8976149748264319,1.263582655237208,56.46921686708566,57.73279952232287,56.83518454749644,Switzerland,CHE,28,12,0.315895663809302
CH,Male,2020,26,55.86266271139572,-0.8951629627100814,1.2604464550471377,55.497379219058665,56.7578256741058,55.86266271139572,Switzerland,CHE,28,12,0.3151116137617844
CH,Male,2020,27,54.88886100636516,-0.8928482677500824,1.2571689494876495,54.524540324627594,55.781709274115244,54.88886100636516,Switzerland,CHE,28,12,0.31429223737191236
CH,Male,2020,28,53.91375564678879,-0.8908459911081081,1.2539394434012294,53.55066219449567,54.8046016378969,53.91375564678879,Switzerland,CHE,28,12,0.31348486085030736
CH,Male,2020,29,52.9375322007729,-0.8892601016553314,1.250973038864231,52.575819263564,53.82679230242823,52.9375322007729,Switzerland,CHE,28,12,0.31274325971605776
CH,Male,2020,30,51.96047145802309,-0.8880618524909849,1.248334801252419,51.60019850926166,52.84853331051408,51.96047145802309,Switzerland,CHE,28,12,0.31208370031310473
CH,Male,2020,31,50.98289752329514,-0.8872408342284643,1.2461038894135896,50.62403446811001,51.8701383575236,50.98289752329514,Switzerland,CHE,28,12,0.3115259723533974
CH,Male,2020,32,50.00525421415079,-0.8865572738105101,1.2443509808880364,49.64746050707326,50.8918114879613,50.00525421415079,Switzerland,CHE,28,12,0.3110877452220091
CH,Male,2020,33,49.02797398336893,-0.8857082382155639,1.2428088940062025,48.67087332757829,49.913682221584494,49.02797398336893,Switzerland,CHE,28,12,0.31070222350155063
CH,Male,2020,34,48.051398893546576,-0.8844961889017071,1.2410800053868911,47.69481507706139,48.93589508244828,48.051398893546576,Switzerland,CHE,28,12,0.3102700013467228
CH,Male,2020,35,47.07584239120382,-0.8827806672356857,1.2389368403033316,46.719686218136175,47.95862305843951,47.07584239120382,Switzerland,CHE,28,12,0.3097342100758329
CH,Male,2020,36,46.101467487231034,-0.880503248298453,1.2363331550176895,45.7456375805118,46.98197073552949,46.101467487231034,Switzerland,CHE,28,12,0.30908328875442237
CH,Male,2020,37,45.12809811691602,-0.8782394539568585,1.233381755132612,44.77295581574027,46.00633757087288,45.12809811691602,Switzerland,CHE,28,12,0.308345438783153
CH,Male,2020,38,44.15567176812156,-0.8766357418024029,1.2306030359807991,43.80170447394316,45.03230750992396,44.15567176812156,Switzerland,CHE,28,12,0.3076507589951998
CH,Male,2020,39,43.18419498444398,-0.8761753933982348,1.2285789825988331,42.83179139524338,44.06037037784221,43.18419498444398,Switzerland,CHE,28,12,0.3071447456497083
CH,Male,2020,40,42.21361222051086,-0.8771088075395639,1.2274630887524225,41.863257939298,43.090721028050424,42.21361222051086,Switzerland,CHE,28,12,0.3068657721881056
CH,Male,2020,41,41.24377797971435,-0.8798560589443909,1.2270084206301988,40.896625618028544,42.12363403865874,41.24377797971435,Switzerland,CHE,28,12,0.3067521051575497
CH,Male,2020,42,40.274980247806454,-0.8840386472192705,1.2265410982624658,39.93247779676326,41.159018895025724,40.274980247806454,Switzerland,CHE,28,12,0.30663527456561646
CH,Male,2020,43,39.307586419584645,-0.8888710869744898,1.2255108175090044,38.97094668905013,40.196457506559135,39.307586419584645,Switzerland,CHE,28,12,0.3063777043772511
CH,Male,2020,44,38.34199125451051,-0.893652796315294,1.2237278216910639,38.01191622913474,39.235644050825805,38.34199125451051,Switzerland,CHE,28,12,0.30593195542276597
CH,Male,2020,45,37.37887838737252,-0.8979527077803269,1.221365678182245,37.0554654169706,38.27683109515284,37.37887838737252,Switzerland,CHE,28,12,0.30534141954556127
CH,Male,2020,46,36.419455192569004,-0.9009534627476512,1.2184034386506681,36.10200521666599,37.320408655316655,36.419455192569004,Switzerland,CHE,28,12,0.30460085966266703
CH,Male,2020,47,35.464895607779475,-0.9014215717938612,1.2146417343640437,35.15167544520929,36.366317179573336,35.464895607779475,Switzerland,CHE,28,12,0.3036604335910109
CH,Male,2020,48,34.515580070152176,-0.8987874527105149,1.2092207678128162,34.205146755049874,35.41436752286269,34.515580070152176,Switzerland,CHE,28,12,0.30230519195320404
CH,Male,2020,49,33.57121408395073,-0.8935436583211569,1.2013175141072239,33.26344022816466,34.464757742271885,33.57121408395073,Switzerland,CHE,28,12,0.30032937852680597
CH,Male,2020,50,32.63141294580379,-0.8867681250712707,1.1908497567701488,32.32733131410491,33.51818107087506,32.63141294580379,Switzerland,CHE,28,12,0.2977124391925372
CH,Male,2020,51,31.696028315635786,-0.879091703492854,1.1783614754596066,31.396758543669034,32.57512001912864,31.696028315635786,Switzerland,CHE,28,12,0.29459036886490164
CH,Male,2020,52,30.76451063792292,-0.8721940765916898,1.1649692538934886,30.471735460621122,31.63670471451461,30.76451063792292,Switzerland,CHE,28,12,0.29124231347337215
CH,Male,2020,53,29.837105576642056,-0.867358926053992,1.151850264371852,29.552614238324196,30.704464502696048,29.837105576642056,Switzerland,CHE,28,12,0.287962566092963
CH,Male,2020,54,28.914659815287607,-0.8649558294183279,1.1397074694516256,28.63990817525431,29.779615644705935,28.914659815287607,Switzerland,CHE,28,12,0.2849268673629064
CH,Male,2020,55,27.997853436755534,-0.8644411530707146,1.12810925898577,27.73418533084048,28.86229458982625,27.997853436755534,Switzerland,CHE,28,12,0.2820273147464425
CH,Male,2020,56,27.08650609208769,-0.8660760098422351,1.1166332523049398,26.835948849624984,27.952582101929924,27.08650609208769,Switzerland,CHE,28,12,0.27915831307623495
CH,Male,2020,57,26.180866958176026,-0.8699235048286837,1.1050109846123668,25.945779478392343,27.05079046300471,26.180866958176026,Switzerland,CHE,28,12,0.2762527461530917
CH,Male,2020,58,25.28180424102014,-0.8754478283097242,1.0927754124905427,25.06447665683932,26.157252069329864,25.28180424102014,Switzerland,CHE,28,12,0.27319385312263567
CH,Male,2020,59,24.390471992084787,-0.881716974907782,1.0792177078537968,24.192971259138773,25.27218896699257,24.390471992084787,Switzerland,CHE,28,12,0.2698044269634492
CH,Male,2020,60,23.50799127229856,-0.8875617273531695,1.06341604482175,23.33213695482998,24.39555299965173,23.50799127229856,Switzerland,CHE,28,12,0.2658540112054375
CH,Male,2020,61,22.63499361705658,-0.8921930532020532,1.04404494857447,22.483141721684163,23.527186670258633,22.63499361705658,Switzerland,CHE,28,12,0.2610112371436175
CH,Male,2020,62,21.77168410825647,-0.8953611154227872,1.0191664442478192,21.647878779431437,22.667045223679256,21.77168410825647,Switzerland,CHE,28,12,0.2547916110619548
CH,Male,2020,63,20.917895688949333,-0.8972912625410601,0.9907955669150539,20.82439138457534,21.815186951490393,20.917895688949333,Switzerland,CHE,28,12,0.24769889172876347
CH,Male,2020,64,20.07324496445614,-0.8985542293790587,0.9640444760525568,20.007754717782642,20.9717991938352,20.07324496445614,Switzerland,CHE,28,12,0.2410111190131392
CH,Male,2020,65,19.23743260946784,-0.9004839709501375,0.9433931239428759,19.194523456475103,20.13791658041798,19.23743260946784,Switzerland,CHE,28,12,0.23584828098571897
CH,Male,2020,66,18.411129288236754,-0.9048843351415137,0.930823086150113,18.385190537228155,19.316013623378268,18.411129288236754,Switzerland,CHE,28,12,0.23270577153752825
CH,Male,2020,67,17.596911448240434,-0.9084696554597329,0.9261668411926642,17.579214262507502,18.505381103700167,17.596911448240434,Switzerland,CHE,28,12,0.23154171029816606
CH,Male,2020,68,16.7941473189536,-0.9087374499965577,0.92316865948073,16.779716109469426,17.702884768950156,16.7941473189536,Switzerland,CHE,28,12,0.2307921648701825
CH,Male,2020,69,15.999697087536086,-0.9072994129221268,0.9146255586093659,15.992370941848847,16.906996500458213,15.999697087536086,Switzerland,CHE,28,12,0.22865638965234147
CH,Male,2020,70,15.212045469464933,-0.9078525333727505,0.8982521647843011,15.221645838053382,16.119898002837683,15.212045469464933,Switzerland,CHE,28,12,0.22456304119607529
CH,Male,2020,71,14.433156494799462,-0.9081025776059644,0.8744717358673686,14.466787336538058,15.341259072405427,14.433156494799462,Switzerland,CHE,28,12,0.21861793396684215
CH,Male,2020,72,13.66258015050765,-0.9110106697607296,0.8466238021866204,13.726967018081758,14.573590820268379,13.66258015050765,Switzerland,CHE,28,12,0.2116559505466551
CH,Male,2020,73,12.902897829091897,-0.91833339321499,0.8207946669193937,13.000436555387493,13.821231222306887,12.902897829091897,Switzerland,CHE,28,12,0.20519866672984843
CH,Male,2020,74,12.159022033386178,-0.9274215187759953,0.8022608020969297,12.284182750065243,13.086443552162173,12.159022033386178,Switzerland,CHE,28,12,0.20056520052423243
CH,Male,2020,75,11.434239256442273,-0.9315810827369386,0.7897596412098267,11.576060697969385,12.365820339179212,11.434239256442273,Switzerland,CHE,28,12,0.19743991030245667
CH,Male,2020,76,10.725815093265894,-0.931427385298429,0.7802263711821826,10.87701610738214,11.657242478564322,10.725815093265894,Switzerland,CHE,28,12,0.19505659279554566
CH,Male,2020,77,10.032181414344198,-0.9277645808175894,0.7694622255678283,10.190483769593959,10.959945995161787,10.032181414344198,Switzerland,CHE,28,12,0.19236555639195707
CH,Male,2020,78,9.352182201920927,-0.9215101520085902,0.7552480037753178,9.5184443501542,10.273692353929517,9.352182201920927,Switzerland,CHE,28,12,0.18881200094382944
CH,Male,2020,79,8.68437876845079,-0.9154798219568878,0.7383631716308461,8.861495418776832,9.599858590407678,8.68437876845079,Switzerland,CHE,28,12,0.18459079290771152
CH,Male,2020,80,8.028596296816472,-0.9144497613604532,0.721962862743716,8.22108319543321,8.943046058176925,8.028596296816472,Switzerland,CHE,28,12,0.180490715685929
CH,Male,2020,81,7.388058357619559,-0.9210897700756826,0.7086676006412915,7.60048052705395,8.309148127695241,7.388058357619559,Switzerland,CHE,28,12,0.17716690016032288
CH,Male,2020,82,6.767865699607689,-0.9336724834231633,0.7018830356135224,6.99965514741733,7.701538183030852,6.767865699607689,Switzerland,CHE,28,12,0.1754707589033806
CH,Male,2020,83,6.171079011900797,-0.9496139417054197,0.7004529452601105,6.420240008346107,7.120692953606217,6.171079011900797,Switzerland,CHE,28,12,0.17511323631502762
CH,Male,2020,84,5.598479944254912,-0.9680186526014616,0.7006149813932829,5.8658836154630905,6.566498596856373,5.598479944254912,Switzerland,CHE,28,12,0.17515374534832073
CH,Male,2020,85,5.049508003344682,-0.9908479425700296,0.7017334862914808,5.338622459623231,6.040355945914712,5.049508003344682,Switzerland,CHE,28,12,0.1754333715728702
CL,Female,2020,0,82.96263137168607,-0.9397935151078229,0.517255743070109,83.38516914372379,83.9024248867939,82.96263137168607,Chile,CHL,17,6,0.17241858102336968
CL,Female,2020,1,82.1634193720727,-0.978758991658637,0.4741101512836252,82.66806821244771,83.14217836373133,82.1634193720727,Chile,CHL,17,6,0.15803671709454173
CL,Female,2020,2,81.26555637072715,-1.0067151817045783,0.45716801514892325,81.81510353728281,82.27227155243173,81.26555637072715,Chile,CHL,17,6,0.15238933838297442
CL,Female,2020,3,80.31904878210304,-1.0256483057777075,0.4504184003296672,80.89427868755108,81.34469708788075,80.31904878210304,Chile,CHL,17,6,0.15013946677655574
CL,Female,2020,4,79.34838013138803,-1.0381882826826967,0.4479590287850499,79.93860938528567,80.38656841407072,79.34838013138803,Chile,CHL,17,6,0.1493196762616833
CL,Female,2020,5,78.3655538398249,-1.0465457625954855,0.44718052315178625,78.9649190792686,79.41209960242038,78.3655538398249,Chile,CHL,17,6,0.14906017438392874
CL,Female,2020,6,77.37651582098678,-1.0522781159993144,0.4469761559780068,77.98181778100809,78.4287939369861,77.37651582098678,Chile,CHL,17,6,0.14899205199266893
CL,Female,2020,7,76.38429828899926,-1.0563442554317106,0.4468564110483726,76.9937861333826,77.44064254443097,76.38429828899926,Chile,CHL,17,6,0.1489521370161242
CL,Female,2020,8,75.3904826425414,-1.059348938374228,0.44663794207994556,76.00319363883568,76.44983158091563,75.3904826425414,Chile,CHL,17,6,0.14887931402664853
CL,Female,2020,9,74.3959863781454,-1.0616588479546323,0.446228246255032,75.011416979845,75.45764522610003,74.3959863781454,Chile,CHL,17,6,0.14874274875167734
CL,Female,2020,10,73.40141060308598,-1.0634688341930314,0.4455669440713308,74.01931249320768,74.46487943727901,73.40141060308598,Chile,CHL,17,6,0.1485223146904436
CL,Female,2020,11,72.40722688695608,-1.0648625382258814,0.44458154891208324,73.02750787626988,73.47208942518196,72.40722688695608,Chile,CHL,17,6,0.14819384963736107
CL,Female,2020,12,71.41384385136736,-1.0658877463637282,0.4432105935592858,72.0365210041718,72.47973159773109,71.41384385136736,Chile,CHL,17,6,0.14773686451976195
CL,Female,2020,13,70.42164378158635,-1.0665513184428619,0.441393910587891,71.04680118944133,71.48819510002922,70.42164378158635,Chile,CHL,17,6,0.14713130352929701
CL,Female,2020,14,69.43098624497114,-1.0668688449368773,0.4392083181010662,70.05864677180695,70.49785508990801,69.43098624497114,Chile,CHL,17,6,0.1464027727003554
CL,Female,2020,15,68.44215320535564,-1.0668991970186852,0.43686716393432334,69.07218523844,69.50905240237432,68.44215320535564,Chile,CHL,17,6,0.14562238797810778
CL,Female,2020,16,67.45534879741848,-1.0667548568282825,0.4346602379647635,68.087443416282,68.52210365424676,67.45534879741848,Chile,CHL,17,6,0.1448867459882545
CL,Female,2020,17,66.47066056644572,-1.0664285515454566,0.4326629215245532,67.10442619646662,67.53708911799117,66.47066056644572,Chile,CHL,17,6,0.14422097384151775
CL,Female,2020,18,65.4878907035504,-1.0659525691855265,0.43082647356690984,66.12301679916902,66.55384327273593,65.4878907035504,Chile,CHL,17,6,0.14360882452230328
CL,Female,2020,19,64.50657848643867,-1.065474180101731,0.429182186485221,65.14287048005518,65.5720526665404,64.50657848643867,Chile,CHL,17,6,0.143060728828407
CL,Female,2020,20,63.52623526185057,-1.0652358984551427,0.42797934985608777,64.16349181044963,64.59147116030572,63.52623526185057,Chile,CHL,17,6,0.14265978328536258
CL,Female,2020,21,62.5465461240411,-1.0652295547725714,0.42743064334710823,63.18434503546656,63.61177567881367,62.5465461240411,Chile,CHL,17,6,0.14247688111570275
CL,Female,2020,22,61.56722967265425,-1.0653172647471507,0.42760426107763294,62.20494267632377,62.6325469374014,61.56722967265425,Chile,CHL,17,6,0.1425347536925443
CL,Female,2020,23,60.58796439426839,-1.065439033941928,0.4285851874484763,61.22481824076184,61.65340342821032,60.58796439426839,Chile,CHL,17,6,0.1428617291494921
CL,Female,2020,24,59.608520427959455,-1.0655722676281698,0.43025653287413235,60.24383616271349,60.674092695587625,59.608520427959455,Chile,CHL,17,6,0.14341884429137744
CL,Female,2020,25,58.62881953238638,-1.0656718387303812,0.43239321361011207,59.26209815750665,59.69449137111676,58.62881953238638,Chile,CHL,17,6,0.14413107120337068
CL,Female,2020,26,57.64892752890513,-1.0655836413181703,0.4346965247836181,58.279814645439686,58.714511170223304,57.64892752890513,Chile,CHL,17,6,0.14489884159453936
CL,Female,2020,27,56.668963722753325,-1.0653554346727816,0.43710734718384003,57.29721181024227,57.73431915742611,56.668963722753325,Chile,CHL,17,6,0.14570244906128002
CL,Female,2020,28,55.68929244764168,-1.0649328739891928,0.4395844389803045,56.314640882650565,56.75422532163087,55.68929244764168,Chile,CHL,17,6,0.14652814632676817
CL,Female,2020,29,54.710404589833935,-1.0640932684435995,0.44193119966884353,55.33256665860869,55.774497858277535,54.710404589833935,Chile,CHL,17,6,0.1473103998896145
CL,Female,2020,30,53.73267676462093,-1.0625806368465263,0.44382931374349255,54.35142808772397,54.79525740146746,53.73267676462093,Chile,CHL,17,6,0.1479431045811642
CL,Female,2020,31,52.756184464710444,-1.0605253640428458,0.44515505981193826,53.37155476894135,53.81670982875329,52.756184464710444,Chile,CHL,17,6,0.14838501993731276
CL,Female,2020,32,51.780925621585865,-1.0582425805277893,0.44604611669628724,52.39312208541737,52.839168202113655,51.780925621585865,Chile,CHL,17,6,0.14868203889876241
CL,Female,2020,33,50.80682820815475,-1.0561658710818733,0.44686927158097944,51.41612480765564,51.86299407923662,50.80682820815475,Chile,CHL,17,6,0.14895642386032648
CL,Female,2020,34,49.83378618294433,-1.054769071652764,0.44825010036853996,50.440305154228554,50.888555254597094,49.83378618294433,Chile,CHL,17,6,0.14941670012284666
CL,Female,2020,35,48.861705906546675,-1.0544928674179914,0.4509043359925826,49.465294437972084,49.916198773964666,48.861705906546675,Chile,CHL,17,6,0.15030144533086087
CL,Female,2020,36,47.890642211161314,-1.0555763053800788,0.45528811946154235,48.49093039707985,48.94621851654139,47.890642211161314,Chile,CHL,17,6,0.1517627064871808
CL,Female,2020,37,46.920892672757574,-1.0576549064316438,0.4611013953470504,47.51744618384217,47.97854757918922,46.920892672757574,Chile,CHL,17,6,0.15370046511568347
CL,Female,2020,38,45.95272282596974,-1.0600988019263298,0.4675582305558308,46.545263397340236,47.012821627896066,45.95272282596974,Chile,CHL,17,6,0.15585274351861025
CL,Female,2020,39,44.98642796809323,-1.0621910863808566,0.47357548917072023,45.57504356530337,46.04861905447409,44.98642796809323,Chile,CHL,17,6,0.15785849639024008
CL,Female,2020,40,44.022411605138934,-1.0633378319960016,0.47819761361592583,44.60755182351901,45.085749437134936,44.022411605138934,Chile,CHL,17,6,0.15939920453864195
CL,Female,2020,41,43.0612610300962,-1.0628268106566807,0.4806261166034247,43.643461724149454,44.12408784075288,43.0612610300962,Chile,CHL,17,6,0.1602087055344749
CL,Female,2020,42,42.10339165693569,-1.0603638456231792,0.48060542831104414,42.68315007424783,43.16375550255887,42.10339165693569,Chile,CHL,17,6,0.1602018094370147
CL,Female,2020,43,41.14907703110656,-1.056087021099998,0.4785019843946827,41.72666206781187,42.205164052206555,41.14907703110656,Chile,CHL,17,6,0.15950066146489425
CL,Female,2020,44,40.19849359267238,-1.0503350046682272,0.47515454502489973,40.773674052315705,41.248828597340605,40.19849359267238,Chile,CHL,17,6,0.15838484834163324
CL,Female,2020,45,39.25162593521752,-1.0436387951162658,0.47161155512716846,39.823653175206616,40.295264730333784,39.25162593521752,Chile,CHL,17,6,0.15720385170905615
CL,Female,2020,46,38.30828571942095,-1.0367378818920585,0.46876435537321015,38.8762592459398,39.34502360131301,38.30828571942095,Chile,CHL,17,6,0.15625478512440338
CL,Female,2020,47,37.368383253073986,-1.0300414054268217,0.4667293079077126,37.931695350593095,38.39842465850081,37.368383253073986,Chile,CHL,17,6,0.15557643596923754
CL,Female,2020,48,36.43178514271768,-1.0237914144626288,0.46505318803706075,36.99052336914325,37.45557655718031,36.43178514271768,Chile,CHL,17,6,0.15501772934568692
CL,Female,2020,49,35.498383579538526,-1.0181314053266135,0.4628546616534308,36.05366032321171,36.51651498486514,35.498383579538526,Chile,CHL,17,6,0.15428488721781028
CL,Female,2020,50,34.56830152973043,-1.0131013158002489,0.45924860716403515,35.12215423836664,35.581402845530675,34.56830152973043,Chile,CHL,17,6,0.15308286905467838
CL,Female,2020,51,33.64201252324216,-1.0084282168315113,0.4535686282154927,34.19687211185818,34.65044074007367,33.64201252324216,Chile,CHL,17,6,0.15118954273849758
CL,Female,2020,52,32.72010588379571,-1.0038564019380658,0.44574569211762594,33.27821659361615,33.723962285733776,32.72010588379571,Chile,CHL,17,6,0.148581897372542
CL,Female,2020,53,31.803335177556693,-0.9991697259949639,0.4366135029407445,32.36589140061091,32.80250490355166,31.803335177556693,Chile,CHL,17,6,0.1455378343135815
CL,Female,2020,54,30.89257520636651,-0.994115072366629,0.42724778892508297,31.459442489808055,31.886690278733138,30.89257520636651,Chile,CHL,17,6,0.14241592964169433
CL,Female,2020,55,29.988697612815624,-0.9883366791990937,0.4186416045258632,30.558392687488855,30.977034292014718,29.988697612815624,Chile,CHL,17,6,0.13954720150862107
CL,Female,2020,56,29.092348137477142,-0.9815114784855332,0.41158921428526796,29.662270401677407,30.073859615962675,29.092348137477142,Chile,CHL,17,6,0.13719640476175599
CL,Female,2020,57,28.20387950529908,-0.9736953842872857,0.40678477111225675,28.77079011847411,29.177574889586367,28.20387950529908,Chile,CHL,17,6,0.13559492370408557
CL,Female,2020,58,27.32380679231845,-0.9647525816664313,0.40427648061329435,27.884282893371587,28.28855937398488,27.32380679231845,Chile,CHL,17,6,0.1347588268710981
CL,Female,2020,59,26.452652754344378,-0.9541905111367974,0.4037385482864657,27.00310471719471,27.406843265481175,26.452652754344378,Chile,CHL,17,6,0.13457951609548857
CL,Female,2020,60,25.59058888724885,-0.9414221534329705,0.40452416137559055,26.12748687930623,26.53201104068182,25.59058888724885,Chile,CHL,17,6,0.13484138712519686
